Slice,Mean
352,41.667142857142856
353,41.747142857142855
354,41.56142857142857
355,42.30142857142857
356,42.34142857142857
357,41.848571428571425
358,41.754285714285714
359,41.93571428571428
360,41.81857142857143
361,41.965714285714284
362,42.01428571428571
363,41.932857142857145
364,41.39857142857143
365,41.612857142857145
366,111.56428571428572
367,111.45857142857143
368,111.26428571428572
369,111.36285714285714
370,111.54857142857144
371,111.58428571428571
372,111.2
373,111.33857142857143
374,111.21857142857142
375,41.26285714285714
376,41.957142857142856
377,41.871428571428574
378,41.645714285714284
379,41.52285714285714
380,41.62285714285714
381,42.17
382,42.47142857142857
383,42.05142857142857
384,42.15571428571429
385,42.06285714285714
386,41.597142857142856
387,41.04142857142857
388,41.76
389,41.93857142857143
390,41.82857142857143
391,41.92142857142857
392,41.71142857142857
393,41.785714285714285
394,42.00714285714286
395,41.88857142857143
396,111.32285714285715
397,111.21428571428571
398,110.92571428571429
399,111.29428571428572
400,111.05857142857143
401,111.56714285714285
402,111.17714285714285
403,110.97142857142858
404,110.97428571428571
405,41.76285714285714
406,41.51714285714286
407,41.65571428571429
408,41.53
409,41.88428571428572
410,41.714285714285715
411,41.69428571428571
412,41.52142857142857
413,42.01285714285714
414,41.51285714285714
415,42.03285714285714
416,42.06428571428572
417,42.332857142857144
418,111.6
419,111.77857142857142
420,111.09428571428572
421,111.42142857142858
422,111.33
423,111.10714285714286
424,111.08428571428571
425,111.33571428571429
426,111.16285714285715
427,41.607142857142854
428,41.76714285714286
429,41.73142857142857
430,41.854285714285716
431,41.607142857142854
432,41.68714285714286
433,41.61142857142857
434,41.59142857142857
435,41.86142857142857
436,41.572857142857146
437,41.57857142857143
438,110.96857142857142
439,111.39571428571429
440,111.2
441,111.76571428571428
442,111.22857142857143
443,111.36571428571429
444,111.07
445,111.33571428571429
446,111.15
447,42.065714285714286
448,42.29714285714286
449,42.33571428571429
450,42.004285714285714
451,42.87571428571429
452,41.988571428571426
453,42.245714285714286
454,41.91142857142857
455,42.26857142857143
456,42.13428571428572
457,42.168571428571425
458,42.23714285714286
459,42.24142857142857
460,42.19
461,42.3
462,42.18571428571428
463,42.434285714285714
464,42.15714285714286
465,42.4
466,42.331428571428575
467,42.18714285714286
468,110.92142857142858
469,111.09714285714286
470,111.25571428571429
471,111.11714285714285
472,111.38571428571429
473,110.88571428571429
474,111.05142857142857
475,111.05285714285715
476,110.73571428571428
477,42.09
478,41.91571428571429
479,41.95428571428572
480,42.06
481,41.88857142857143
482,41.46
483,41.67142857142857
484,41.73
485,41.65428571428571
486,41.69714285714286
487,42.05
488,41.7
489,42.02142857142857
490,41.745714285714286
491,41.88142857142857
492,41.46
493,110.96571428571428
494,110.64
495,111.55
496,111.28
497,111.63285714285715
498,111.16142857142857
499,111.06
500,110.79571428571428
501,111.40857142857143
502,41.41571428571429
503,41.581428571428575
504,41.294285714285714
505,41.79857142857143
506,41.65
507,42.12714285714286
508,42.09
509,42.205714285714286
510,41.98
511,42.20142857142857
512,42.12714285714286
513,42.441428571428574
514,42.24142857142857
515,80.72285714285714
516,110.94142857142857
517,110.84285714285714
518,110.86
519,110.98428571428572
520,110.85857142857142
521,111.11857142857143
522,111.03428571428572
523,111.39714285714285
524,110.96857142857142
525,42.13857142857143
526,41.71
527,41.878571428571426
528,41.85142857142857
529,41.77
530,41.68142857142857
531,41.81142857142857
532,41.60142857142857
533,41.29571428571428
534,41.70142857142857
535,41.79571428571428
536,41.87571428571429
537,111.43714285714286
538,111.28857142857143
539,111.43142857142857
540,111.05571428571429
541,111.08571428571429
542,110.99285714285715
543,111.01
544,111.12428571428572
545,110.86142857142858
546,76.01428571428572
547,41.3
548,41.71
549,42.29714285714286
550,42.14
551,42.37
552,42.28
553,42.177142857142854
554,42.324285714285715
555,42.13285714285714
556,42.36714285714286
557,42.207142857142856
558,41.747142857142855
559,41.67285714285714
560,42.22571428571428
561,42.03142857142857
562,41.97142857142857
563,42.347142857142856
564,111.50428571428571
565,111.76142857142857
566,111.57857142857142
567,111.40857142857143
568,111.48857142857143
569,111.60142857142857
570,111.60714285714286
571,111.99714285714286
572,111.44285714285714
573,41.574285714285715
574,42.18857142857143
575,42.37428571428571
576,42.46
577,42.205714285714286
578,41.84142857142857
579,42.39857142857143
580,42.33428571428571
581,42.465714285714284
582,42.137142857142855
583,42.19857142857143
584,42.33571428571429
585,42.417142857142856
586,42.30142857142857
587,42.82714285714286
588,42.56142857142857
589,42.69285714285714
590,42.53142857142857
591,111.17285714285714
592,111.36714285714285
593,110.93571428571428
594,111.18285714285715
595,111.56
596,111.56428571428572
597,111.66714285714286
598,111.29571428571428
599,111.11857142857143
600,41.76
601,41.582857142857144
602,41.45285714285714
603,41.94
604,41.57714285714286
605,41.21142857142857
606,41.605714285714285
607,41.92142857142857
608,41.895714285714284
609,42.04714285714286
610,41.62428571428571
611,41.432857142857145
612,110.92714285714285
613,111.00142857142858
614,111.69
615,111.24142857142857
616,111.11571428571429
617,111.32714285714286
618,111.4
619,111.39571428571429
620,111.44428571428571
621,41.16428571428571
622,41.168571428571425
623,41.56428571428572
624,41.637142857142855
625,41.90428571428571
626,41.84142857142857
627,42.13285714285714
628,42.0
629,41.55428571428571
630,41.42285714285714
631,41.39857142857143
632,41.05
633,41.52285714285714
634,42.07
635,42.26
636,41.787142857142854
637,41.90571428571429
638,42.16428571428571
639,41.53142857142857
640,41.56857142857143
641,92.75428571428571
642,110.74285714285715
643,110.81571428571428
644,110.85142857142857
645,110.67142857142858
646,110.34428571428572
647,110.84285714285714
648,110.90571428571428
649,110.63428571428571
650,104.93428571428572
651,42.261428571428574
652,41.604285714285716
653,41.761428571428574
654,41.558571428571426
655,41.99
656,41.66428571428571
657,41.895714285714284
658,41.635714285714286
659,41.558571428571426
660,41.574285714285715
661,41.347142857142856
662,41.68
663,111.73
664,111.68
665,111.68428571428572
666,111.36285714285714
667,111.44
668,111.33571428571429
669,111.63857142857142
670,111.54571428571428
671,111.09142857142857
672,41.56857142857143
673,41.972857142857144
674,41.62285714285714
675,41.97714285714286
676,41.832857142857144
677,41.38857142857143
678,41.621428571428574
679,42.495714285714286
680,41.87714285714286
681,41.72857142857143
682,41.37
683,72.70571428571428
684,111.61428571428571
685,111.54285714285714
686,112.35857142857142
687,110.90857142857143
688,111.43857142857142
689,111.52285714285715
690,111.55571428571429
691,111.61714285714285
692,111.72857142857143
693,41.69
694,42.09285714285714
695,41.99857142857143
696,42.16571428571429
697,41.95428571428572
698,42.09142857142857
699,42.10142857142857
700,42.13428571428572
701,42.01
702,41.71142857142857
703,41.925714285714285
704,41.75142857142857
705,42.00142857142857
706,42.098571428571425
707,41.89857142857143
708,41.40571428571429
709,41.89857142857143
710,41.85142857142857
711,42.03285714285714
712,41.96
713,111.08142857142857
714,110.89571428571429
715,111.25857142857143
716,111.08428571428571
717,111.14428571428572
718,110.91714285714286
